,Country,Date,Cases,Year,Pop_den,GNI_per_cap,GDP_per_cap,Month
519,Sierra Leone,2015-05-13,12519.0,2015,99.3614436131893,499.2108166442,588.228862794816,11
520,Sierra Leone,2015-05-15,12540.0,2015,99.3614436131893,499.2108166442,588.228862794816,11
521,Sierra Leone,2015-05-14,12536.0,2015,99.3614436131893,499.2108166442,588.228862794816,11
522,Sierra Leone,2015-05-19,12632.0,2015,99.3614436131893,499.2108166442,588.228862794816,11
523,Sierra Leone,2015-05-18,12593.0,2015,99.3614436131893,499.2108166442,588.228862794816,11
524,Sierra Leone,2015-05-20,12632.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
525,Sierra Leone,2015-05-21,12656.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
526,Sierra Leone,2015-05-22,12666.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
527,Sierra Leone,2015-05-26,12706.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
528,Sierra Leone,2015-05-25,12696.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
529,Sierra Leone,2015-05-27,12706.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
530,Sierra Leone,2015-05-28,12735.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
531,Sierra Leone,2015-05-29,12745.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
532,Sierra Leone,2015-06-01,12816.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
533,Sierra Leone,2015-06-02,12827.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
534,Sierra Leone,2015-06-03,12827.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
535,Sierra Leone,2015-06-04,12850.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
536,Sierra Leone,2015-06-05,12859.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
537,Sierra Leone,2015-06-08,12884.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
538,Sierra Leone,2015-06-09,12901.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
539,Sierra Leone,2015-06-10,12901.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
540,Sierra Leone,2015-06-11,12911.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
541,Sierra Leone,2015-06-12,12932.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
542,Sierra Leone,2015-06-15,12962.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
543,Sierra Leone,2015-06-16,12965.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
544,Sierra Leone,2015-06-17,12965.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
545,Sierra Leone,2015-06-18,12990.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
546,Sierra Leone,2015-06-19,13012.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
547,Sierra Leone,2015-06-22,13051.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
548,Sierra Leone,2015-06-23,13059.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
549,Sierra Leone,2015-06-24,13059.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
550,Sierra Leone,2015-06-25,13083.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
551,Sierra Leone,2015-06-26,13093.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
552,Sierra Leone,2015-06-29,13115.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
553,Sierra Leone,2015-06-30,13119.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
554,Sierra Leone,2015-07-01,13119.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
555,Sierra Leone,2015-07-02,13129.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
556,Sierra Leone,2015-07-03,13135.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
557,Sierra Leone,2015-07-06,13150.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
558,Sierra Leone,2015-07-07,13155.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
559,Sierra Leone,2015-07-08,13155.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
560,Sierra Leone,2015-07-09,13169.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
561,Sierra Leone,2015-07-10,13177.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
562,Sierra Leone,2015-07-13,13201.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
563,Sierra Leone,2015-07-14,13209.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
564,Sierra Leone,2015-07-15,13209.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
565,Sierra Leone,2015-07-16,13209.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
566,Sierra Leone,2015-07-17,13209.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
567,Sierra Leone,2015-07-20,13241.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
568,Sierra Leone,2015-07-21,13250.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
569,Sierra Leone,2015-07-22,13250.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
570,Sierra Leone,2015-07-23,13262.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
571,Sierra Leone,2015-07-24,13264.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
572,Sierra Leone,2015-07-27,13283.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
573,Sierra Leone,2015-07-28,13290.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
574,Sierra Leone,2015-07-29,13290.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
575,Sierra Leone,2015-07-30,13379.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
576,Sierra Leone,2015-07-31,13387.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
577,Sierra Leone,2015-08-03,13402.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
578,Sierra Leone,2015-08-04,13406.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
579,Sierra Leone,2015-08-05,13406.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
580,Sierra Leone,2015-08-06,13426.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
581,Sierra Leone,2015-08-07,13428.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
582,Sierra Leone,2015-08-10,13465.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
583,Sierra Leone,2015-08-11,13470.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
584,Sierra Leone,2015-08-12,13470.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
585,Sierra Leone,2015-08-13,13484.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
586,Sierra Leone,2015-08-14,13485.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
587,Sierra Leone,2015-08-17,13489.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
588,Sierra Leone,2015-08-18,13494.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
589,Sierra Leone,2015-08-19,13494.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
590,Sierra Leone,2015-08-20,13518.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
591,Sierra Leone,2015-08-21,13533.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
592,Sierra Leone,2015-08-24,13538.0,2015,99.3614436131893,499.2108166442,588.228862794816,10
593,Sierra Leone,2015-08-25,13541.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
594,Sierra Leone,2015-08-26,13541.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
595,Sierra Leone,2015-08-27,13582.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
596,Sierra Leone,2015-08-28,13586.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
597,Sierra Leone,2015-08-31,13603.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
598,Sierra Leone,2015-09-01,13609.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
599,Sierra Leone,2015-09-02,13609.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
600,Sierra Leone,2015-09-03,13638.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
601,Sierra Leone,2015-09-04,13639.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
602,Sierra Leone,2015-09-07,13670.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
603,Sierra Leone,2015-09-08,13683.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
604,Sierra Leone,2015-09-09,13683.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
605,Sierra Leone,2015-09-10,13697.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
606,Sierra Leone,2015-09-11,13701.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
607,Sierra Leone,2015-09-14,13747.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
608,Sierra Leone,2015-09-15,13756.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
609,Sierra Leone,2015-09-16,13756.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
610,Sierra Leone,2015-09-17,13779.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
611,Sierra Leone,2015-09-18,13785.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
612,Sierra Leone,2015-09-21,13811.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
613,Sierra Leone,2015-09-22,13823.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
614,Sierra Leone,2015-09-23,13823.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
615,Sierra Leone,2015-09-24,13846.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
616,Sierra Leone,2015-09-25,13855.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
617,Sierra Leone,2015-09-28,13894.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
618,Sierra Leone,2015-09-29,13911.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
619,Sierra Leone,2015-09-30,13911.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
620,Sierra Leone,2015-10-01,13928.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
621,Sierra Leone,2015-10-02,13931.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
622,Sierra Leone,2015-10-05,13941.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
623,Sierra Leone,2015-10-06,13945.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
624,Sierra Leone,2015-10-07,13945.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
625,Sierra Leone,2015-10-08,13956.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
626,Sierra Leone,2015-10-09,13957.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
627,Sierra Leone,2015-10-13,13982.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
628,Sierra Leone,2015-10-15,13992.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
629,Sierra Leone,2015-10-16,13992.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
630,Sierra Leone,2015-10-20,14001.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
631,Sierra Leone,2015-10-22,14031.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
632,Sierra Leone,2015-10-23,14038.0,2015,99.3614436131893,499.2108166442,588.228862794816,9
633,Sierra Leone,2015-10-26,14052.0,2015,99.3614436131893,499.2108166442,588.228862794816,8
634,Sierra Leone,2015-10-27,14061.0,2015,99.3614436131893,499.2108166442,588.228862794816,8
635,Sierra Leone,2015-10-29,14066.0,2015,99.3614436131893,499.2108166442,588.228862794816,8
636,Sierra Leone,2015-10-30,14067.0,2015,99.3614436131893,499.2108166442,588.228862794816,8
637,Sierra Leone,2015-11-03,14089.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
638,Sierra Leone,2015-11-05,14104.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
639,Sierra Leone,2015-11-06,14109.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
640,Sierra Leone,2015-11-10,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
641,Sierra Leone,2015-11-11,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
642,Sierra Leone,2015-11-12,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
643,Sierra Leone,2015-11-16,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
644,Sierra Leone,2015-11-17,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
645,Sierra Leone,2015-11-20,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
646,Sierra Leone,2015-11-24,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
647,Sierra Leone,2015-11-26,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
648,Sierra Leone,2015-12-01,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
649,Sierra Leone,2015-12-02,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
650,Sierra Leone,2015-12-03,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
651,Sierra Leone,2015-12-09,14122.0,2015,99.3614436131893,499.2108166442,588.228862794816,3
